id;created_at;user_name;user_screen_name;user_followers_count;text;retweet_count;favorite_count;retweeted_status_retweet_count;retweeted_status_id;retweeted_status_favorite_count;retweeted_status_text;entities_hashtags_0_text;entities_hashtags_1_text;entities_hashtags_2_text;entities_hashtags_3_text;lang;user_location;coordinates_coordinates_0;coordinates_coordinates_1;place_country;place_country_code;place_full_name;place_id;place_name;place_place_type;id_area
843735213041684481;2017-03-20 08:05:25;3e2668770286a252f014ffb7efb84d20;8a078faadb878c0fad584d45fb06d819;335;#ASM Tour around the #KINGDOM for #Maintenance #Contract with all #FLOUR #MILLs in the region ... to check #PLC… https://t.co/86I0LeV9kv;0;0;;;;;ASM;KINGDOM;Maintenance;Contract;en;jed | ryd | khb | dub;;;Emirati Arabi Uniti;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
848449270948786176;2017-04-02 08:17:24;f43189e2175960f7341523f453d24b54;b5eebe95590544a2d84eae15e67b7358;664;No floating @ Oracle Middle East https://t.co/R3QA4inEAD;0;0;;;;;;;;;en;iphone: 0.000000,0.000000;55.16072191;25.09410167;Emirati Arabi Uniti;AE;دبي, الامارات العربية المتحدة;001907e868d06e24;دبي;admin;
864425770629967872;2017-05-16 10:22:18;60ff334bf9ff1cec020498dc3bccb850;eef92d430d7370e729ccbf24efc03b07;1899;#AMBA17 @K2Partnering  @SalesforceU great event!! https://t.co/Mf2fkAaDRZ;0;0;;;;;AMBA17;;;;en;españa, madrid ;;;Emiratos Árabes Unidos;AE;Dubái, Emiratos Árabes Unidos;001907e868d06e24;Dubái;admin;
842126376664719367;2017-03-15 21:32:28;410acf6127096fe91815150c4fe81bde;b3718a72731dd6a11980bd9dabb3777d;2223;Right ma cousine ! https://t.co/nOMVOjgo7x;0;0;;;;;;;;;en;dubai, dk;;;Emirats Arabes Unis;AE;Dubaï, Emirats Arabes Unis;001907e868d06e24;Dubaï;admin;
864793449350000640;2017-05-17 10:43:20;3c039e80a2c41b4094cc90a6841702c8;403f5d69c2dbf5a9853e96f44dc3f2e4;269;Is #bigdata only a #buzzword ? #bigdata #data #ArabNetDubai #ArabNet #ArabNetME @ArabNetME https://t.co/ZEISBIGjKT;0;0;;;;;bigdata;buzzword;bigdata;data;en;dubai, united arab emirates;;;Emirats Arabes Unis;AE;Dubaï, Emirats Arabes Unis;001907e868d06e24;Dubaï;admin;
841517684340740096;2017-03-14 05:13:45;b5e0ce9c36d729b4ea38b1d2d32af031;6104e31bba30f1b2537c7bc0e51405cd;491;Lucky you https://t.co/Svned3cI0u;0;0;;;;;;;;;en; mumbai, pune, dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
863385346624630784;2017-05-13 13:28:02;8248aed97175668f7d8fb97b9c09ccf3;0a7333e0934ad304257358ebc260e3e3;2532;Nearby my lovely old house 😍 #oracle (@ Oracle in Dubai) https://t.co/GtsZGnw36L;0;0;;;;;oracle;;;;en;#saudi #jeddah #makkah #madina;55.16110648;25.09378314;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846769966674272256;2017-03-28 17:04:26;bf195c61e1e1715db9661adf3bdd8a0a;b25077c7a77a0a27fdca78c6296eff68;850;@claaiireeyyy @JM_GALARIO anneyeong bessie https://t.co/CG6nfdmdir;0;0;;;;;;;;;en;160325 160730;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
840607493248159748;2017-03-11 16:56:58;5913895e25a6372e6c84c5d3e1b1d8d5;69dcbb6c61eb9d886df47f4598faff7e;637;Solid by the Blues, poor performance by the Baggies #coyb #efc;0;0;;;;;coyb;efc;;;en;24.422104,54.573613;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
842528418147319808;2017-03-17 00:10:02;58228252668e1b1161dfbc8cdf1b6592;b242cb1ff96c8cfaba0d76477451c53a;396;Danny DeVito is a treasure https://t.co/ANG3hb2Akc;0;0;;;;;;;;;en;ad;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841631791127633920;2017-03-14 12:47:10;fec9f458950c53ad57a6e6cf85b900e2;9dfb837e4f459f1012a3819bcbf367d8;12040;"These @acsabudhabi students are standing up to human trafficking &amp; modern-day slavery w/ a powerful performance on… https://t.co/kp5rOCZaGE";0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841719861822775296;2017-03-14 18:37:08;8d243de1fac3f33e6cfc955f37d0fda5;726c4400c1f8480f35e4d56626d9671e;490;Just Saw the An Iliad Double Triple WOW amazing Performance https://t.co/fyWjlmxfgk;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
864676474355408896;2017-05-17 02:58:31;3a368818b7341d48660e8dd6c5a77dbe;817f2a156d5302689e94b59a75d90694;769;Getting some good responses - but more data is always good. Please participate if you work in the space industry!… https://t.co/9fVkH6V2H9;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
858580343015788544;2017-04-30 07:14:40;6b11eb69f6eb76f789eeeb50a7c20079;b161f85604ec41665c2d6bde7aba1633;476;"Can anyone suggest an @Oracle customer who has successfully implemented Prod/DR/UAT/Dev @Oracle_EBS on #IaaS &amp; #PaaS? Reference needed!";0;0;;;;;IaaS;PaaS;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
858955982554189824;2017-05-01 08:07:19;6b11eb69f6eb76f789eeeb50a7c20079;b161f85604ec41665c2d6bde7aba1633;479;.@Oracle @Oracle_EBS Hi @debralilley, are you able to help with this at all? Partner or customer. Thanks.;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
859259512150257664;2017-05-02 04:13:26;6b11eb69f6eb76f789eeeb50a7c20079;b161f85604ec41665c2d6bde7aba1633;479;@debralilley @Oracle @Oracle_EBS Many thanks 👍🏻;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
852033872824983552;2017-04-12 05:41:19;4937de1f911b64cf330e843e2a55a299;b34fbaa92fa088ff75e00db5a087b2cc;286;Digital transformation, #bigdata analytics, #IOT and more on the agenda today at #InsurTechDXB. @meglobaladvisor @WorldTakaful;0;0;;;;;bigdata;IOT;InsurTechDXB;;en;abu dhabi;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846261808902098944;2017-03-27 07:25:12;9993eb95f861563bb8d33d4d850272d7;59fd3c7e7ed098cccb8f88b79de285c1;351;Developed in collaboration with leading pro cyclists, the @fizikofficial R1B is the optimum in performance cycling… https://t.co/L8StJMMExt;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841202489932300288;2017-03-13 08:21:17;9993eb95f861563bb8d33d4d850272d7;59fd3c7e7ed098cccb8f88b79de285c1;341;"@oakley EvZero Sunglasses with Prizm Trail Lens from Aed775.
The ultimate performance sunglass for cycling and beyo… https://t.co/VmD1FAdzE4";0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
846018536329936896;2017-03-26 15:18:31;b8be8a7bfebc43727439e547e20f64a2;7d852dc8b43a6d369731864e829bb674;238;Incredible performance by #vettel ... #p1 @ScuderiaFerrari #forzaferrari .. the return of the prancing Horse .. #red #AusGP;0;0;;;;;vettel;p1;forzaferrari;red;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
842745259725635585;2017-03-17 14:31:42;500c79dc417e8d52a417e70e547ba0be;9733490cd1c2c3416289cb554e392f39;238;Tips on Simplifying Private Cloud Management for Cloud Admins – https://t.co/UHfhsLKUM6 via @OracleHardware;0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
861929292023955456;2017-05-09 13:02:11;3a368818b7341d48660e8dd6c5a77dbe;817f2a156d5302689e94b59a75d90694;760;"Attention #spacetweeps 
I am performing research on #BigData &amp; #SpaceOps.

Spare 10 mins to complete a survey?

https://t.co/tZcdV58BZM";0;0;;;;;spacetweeps;BigData;SpaceOps;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
846262069896859649;2017-03-27 07:26:14;9993eb95f861563bb8d33d4d850272d7;59fd3c7e7ed098cccb8f88b79de285c1;351;"...the optimum in performance cycling shoe design; the perfect blend of comfort&amp;light weight, fit, 
Available @yascycles in Red, White&amp;Black";0;0;;;;;;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
846763522839232512;2017-03-28 16:38:50;0da717428efdb92ccb55c7fdc1919cde;7fd08068e31da428384e5bda41118d4f;123;Supratik's performance today was 👎🏽@jeetmusic @SingerKumarSanu @ZeeBanglaTv #SaReGaMaPa;0;0;;;;;SaReGaMaPa;;;;en;abu dhabi;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841139626232414208;2017-03-13 04:11:29;0c65ab3be63d7776bd7f4a0befed5e93;2845eec30bf9bc10bfe51c078c05f05b;2364;Work those bangs giiiirl 💁🏾 https://t.co/RJzPY8vaeQ;0;0;;;;;;;;;en;abu dhabi ;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
840582774104940544;2017-03-11 15:18:45;735dd909a0a2bb949beed12efdd8f8cb;d7d2d54a6f89d2b2a20a5bb601f2869c;72;End of 1st half: #FCBayern 2 - 0 #SGE. Despite the unsatisfying performance in terms of defense, we managed to score 2 goals! 💪 #FCBSGE;0;0;;;;;FCBayern;SGE;FCBSGE;;en;abu dhabi ;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
842254945252442112;2017-03-16 06:03:21;735dd909a0a2bb949beed12efdd8f8cb;d7d2d54a6f89d2b2a20a5bb601f2869c;73;"I did my own #UCLdraw for the #quarterfinals:

#Juve X #RealMadrid 
#ASM X #FCBayern 
#AtleticoMadrid X #LCFC 
#BVB X #FCBarcelona 

#UCL";0;0;;;;;UCLdraw;quarterfinals;Juve;RealMadrid;en;abu dhabi ;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841680024449216512;2017-03-14 15:58:50;03d5692e2a770ad06138e6b45e497881;4ce7240191685eec05655b71ae4d12f3;1820;"After a very successful day at school and a truly magnificent music &amp; art performance tonight, I'm relaxing with so… https://t.co/x3RjmJj3o2";0;0;;;;;;;;;en;abu dhabi, uae;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841000220490108928;2017-03-12 18:57:32;18b1335429608d301b1fa66e41fa9729;18b1335429608d301b1fa66e41fa9729;264;"Improvisational Dance Performance for the opening of  ""Na"", an interactive installation created… https://t.co/wrUfDdQkNo";0;0;;;;;;;;;en;abu dhabi, uae;54.43537644;24.52310275;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
840421551983996928;2017-03-11 04:38:06;72ace4c045a6ab5e4a3cbb02610d28e0;6460ff2eca6831096f0e89dd28e09948;120;#TNTHulingTapatan Damdamin and story for carl's performance today. Goodluck Carl! You already inspired everyone! ☝🏻👌🏻;0;0;;;;;TNTHulingTapatan;;;;en;abu dhabi, uae;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
842058133304426496;2017-03-15 17:01:18;5c841daa2c4c912a5ed0677b412e0f7c;2861bb46876748a98d66ef1121a4fa54;612;"""Ring of Fate"" written by the Hallabolou Players. We are so excited for their performance on… https://t.co/BAbcnOMHsx";0;0;;;;;;;;;en;abu dhabi, uae ;54.31759647;24.47462446;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
843069353759248385;2017-03-18 11:59:32;5c841daa2c4c912a5ed0677b412e0f7c;2861bb46876748a98d66ef1121a4fa54;615;"Fabulous performance by our musical stars! 🌟
. . . 
#hallabolou #abudhabievents #bykids… https://t.co/kuIYssyOdZ";0;0;;;;;hallabolou;abudhabievents;bykids;;en;abu dhabi, uae ;54.31759647;24.47462446;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841644645880909825;2017-03-14 13:38:15;5c841daa2c4c912a5ed0677b412e0f7c;2861bb46876748a98d66ef1121a4fa54;613;"Getting ready for Saturday's Performance!! ⭐️⭐️
. . . . . 
#hallabolou #theater #starsonstage… https://t.co/IkJTucSY8H";0;0;;;;;hallabolou;theater;starsonstage;;en;abu dhabi, uae ;54.31759647;24.47462446;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
857473798882328578;2017-04-27 05:57:39;ff40ed9fa14b95e56c872fd906e4ef81;cbfde7acbfbb71696227113b8976f756;34222;"The"" Customer #Happiness Indicator"" goals as follows:
Updating patients' information and providing up-to-date datab… https://t.co/1qRYH65QWf";0;0;;;;;Happiness;;;;en;abu dhabi, united arab emirate;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841751664885407748;2017-03-14 20:43:30;ec307575d6325801adbf27ea86e4e056;e0da5728fdd066adb91fed2e5cbb847c;226;@denisohare an outstanding performance today in Nyuad ur performance was epic to tell a story of the tarjon war through one man show divine;0;0;;;;;;;;;en;abu dhabi, united arab emirates;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
846391904522715136;2017-03-27 16:02:09;1e76bb91b3e626bef6f11f2f58394255;a90218656b2179908ef566e44bd848e9;1075;"Election 2018 is coming soon 
Imran khan 
Asif Zardari 
Are confuse already 😀
Performance will Survive not accuses ✌🏻
@MaryamNSharif";0;0;;;;;;;;;en;abu dhabi, united arab emirates;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
842269219257376768;2017-03-16 07:00:05;534b395dd1b412b84221e443219c34b2;4884966d4f58f080111e3845bc9be2b2;114;#PhAmbassadorSpouse #YokoRamos thanks the #ThePhilippineSchool #TPS #inBaniyas for wonderful performance at the… https://t.co/6fqEKcxRDV;0;0;;;;;PhAmbassadorSpouse;YokoRamos;ThePhilippineSchool;TPS;en;abu dhabi, united arab emirates;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841031640013012993;2017-03-12 21:02:23;cee8f319ec869589fafbbefa2234fcc1;2e2f5f63728beb7aba43f353071dd45f;784;Kroos' performance is abysmal;0;0;;;;;;;;;en;abudhabi/cairo;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
841997879950565376;2017-03-15 13:01:52;42e70350bc54b4cc6051991af526d3f0;77bb02252727b7eead8fa9ad3a056cae;133;Very interesting read! https://t.co/xEtdNmApPZ;0;0;;;;;;;;;en;al ain, abu dhabi, uae;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
855005621443330048;2017-04-20 10:30:00;dc176661a03d690ad2357bdad80720ec;40e6d093e1a6a7fe153ee789ecacb630;217;"@AACSB #DataAnalytics #BigData #Curriculum seminar - 16&amp;17 May hosted by @ABS_UvA https://t.co/jaXfNGfOBW";0;0;;;;;DataAnalytics;BigData;Curriculum;;en;amsterdam, the netherlands;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
843481197808443393;2017-03-19 15:16:03;17fe7e10e74aaf5753723c9128fd857e;56acccf83a9da4d31f4cf3941af26597;26307;Live performance by Andrea Bocelli at the Global Teacher Prize ceremony at #GESF. #LearnLAP #edchat #education… https://t.co/SHfRw5AZix;0;0;;;;;GESF;LearnLAP;edchat;education;en;arl hts, il - psolarz@sd25.org;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
874841047301488640;2017-06-14 04:08:54;b6a6fc3b693aaa75f50a143d40a84eac;212db9ec4b3d5133056eae193f8cd876;7;Omg 😲 is that the I am a Manifestor Magical Oracle Cards at the Dubai Airport ???  #world… https://t.co/kbJwEJSgd4;0;0;;;;;world;;;;en;australia;55.40051689;25.19509092;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
862023356123578370;2017-05-09 19:15:58;15763cf1f9c9536ebc455330f8ef9b31;e3be092e4220e4c83b5f66e85ea4636d;83;@ibmapiconnect Hi can anyone help me resolve this issue?? https://t.co/q66j7Wu5WU;0;0;;;;;;;;;en;bangalore,india;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
861618611424813059;2017-05-08 16:27:39;57496bee3e6e2ff7768feb54cdddad66;387bb22157f5b2061de8acc80bc194b2;1033;. @mapd opensources GPU-accelerated crossfilter js  https://t.co/pgoPv8JYcC @nvidia @pybcn;0;0;;;;;;;;;en;barcelona - dubai - ca;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
847309541909733377;2017-03-30 04:48:31;19619f6f1b74c6c1c3ccdd123f4aeb5f;30f43b4bc4621e87833d6cb848bd3633;1926;Call for Muslim-friendly #Digital #Apps https://t.co/5sox8rqKf0;0;0;;;;;Digital;Apps;;;en;beirut - lebanon (middle east);;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
845687054767980544;2017-03-25 17:21:20;6ee076496f0336d370c8e1f9348fcbb3;87ff4fe3d64e36c402ba5ce7e5fe4bcb;4250;Arrogate has left me virtually speechless. Astounding performance from a truly remarkable horse #DWC17 https://t.co/n7ZlpV3a5v;0;0;;;;;DWC17;;;;en;bury st. edmunds/leeds;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
845531545800753152;2017-03-25 07:03:24;6ee076496f0336d370c8e1f9348fcbb3;87ff4fe3d64e36c402ba5ce7e5fe4bcb;4245;@EIBloodstock nap Qatar Man, nb Zarak #DWC17TippingComp. Disgraceful performance from me, but cheers for your efforts to a great Comp again;0;0;;;;;DWC17TippingComp;;;;en;bury st. edmunds/leeds;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
857985727992401920;2017-04-28 15:51:52;172b32eed7453c988534f9252157c1e3;4e2f9460d3071130718cffb30e3f9c56;466;1/ Should brands like Nike be doing more draft analytics than any NBA team? Is their incentive to find the next *guy* higher than NBA teams?;0;0;;;;;;;;;en;cairo/boston/dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
845468931536097280;2017-03-25 02:54:35;bf53d876422ea9fb9e6c072ab91096af;3cc24c8a13f11e2c579d8ba174bcb34d;40;Social determinants: powering the next big leap for healthcare analytics. #digitalhealth #eHealth @CHNP4P https://t.co/00IHmpiDcH;0;0;;;;;digitalhealth;eHealth;;;en;cincinnati, oh;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
851260489594097664;2017-04-10 02:28:11;e450e37454620471052885f5d2540f93;75c81c874b57d1a786acc64c2dd98df1;12721;"""Boss, we found a DNA sample from AcidBurn inside /etc/www/log let's use to to compare it against TSA database for… https://t.co/qGOtt1YXQY";0;0;;;;;;;;;en;dxb;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
861876622328201216;2017-05-09 09:32:54;f884dd117bd74f94dd2abc3a84429a1a;fa4c02b980fbf394fe4f6ad44ef036ad;195;"Saifee Computers provides #SageERP, #Accounting &amp; #CRM Softwares for small and mid-sized businesses, Visit @ https://t.co/lXy8myBGtg";0;0;;;;;SageERP;Accounting;CRM;;en;deira;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
841890992164864000;2017-03-15 05:57:08;b06710a3c24c28ce96cbcdaab3fd9a2b;f5b60c716974554df10726412508858d;88;Happy Birthday to my son. The best of the bestest. Now the season is starting to get more awards with ur consistent… https://t.co/vpNVn9NrQN;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
842016119506538500;2017-03-15 14:14:21;31894297c74a431960fa353df6df2ed5;c2352bd2afbaffc7316e4842c55d19a6;373;"I saw all matches of KK in stadium&amp; it was always a challenge for sanga to put him in the field.. #bitterfact https://t.co/deTCUQFKED";0;0;;;;;bitterfact;;;;en;dubai;;;United Arab Emirates;AE;Sharjah, United Arab Emirates;00ecb59b0dad186e;Sharjah;admin;
858884582908846081;2017-05-01 03:23:36;e12e397bd3c01890e691b738e519e4ac;2335898074d809f275bfa51c57c8aa0e;2084;Got your #buzzwordbingo cards ready for #SeamlessDXB ? I'd go - #personalisation #bigdata and #omnichannel for sure. https://t.co/NLMlvVZ8cD;0;0;;;;;buzzwordbingo;SeamlessDXB;personalisation;bigdata;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
859366922059739137;2017-05-02 11:20:15;5b23e04fb93f1b8f92411ef98c9387c7;1f8af193c38a6541cad3ae45d52c2791;11;Drop by stand B23 - TetherBox Technologies to watch a demo on Video Analytics for your stores. #SeamlessDXB https://t.co/hPVE5N43xn;0;0;;;;;SeamlessDXB;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
879028456352174080;2017-06-25 17:28:10;f438299177cc7396fd16b477c84c44e5;7afa4b4988a6183370b4284fcd9f9960;1871;"3Things Are HoldingBack Your Analytics, &amp; Technology Isn’t One of Them https://t.co/LWiROgcLcq #Analytics… https://t.co/tInrSyiAxj";0;0;;;;;Analytics;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
865056294951993344;2017-05-18 04:07:47;f438299177cc7396fd16b477c84c44e5;7afa4b4988a6183370b4284fcd9f9960;1809;Getting the right people on the big data bus | https://t.co/cGc7nhwzgn #BigData @7wData https://t.co/KMu1ziqcQ4;0;0;;;;;BigData;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
864783405849989120;2017-05-17 10:03:25;5b3bdda4df3b5d528894b84e63d969bd;a8dd26ca92ee7cb3e3c820858d7e79ad;952;Today SAS is hosting #Analytics in #FSI Conference at the Four Seasons in Casablanca, #Morocco https://t.co/pdmiH3U6hl;0;0;;;;;Analytics;FSI;Morocco;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
864516286860201986;2017-05-16 16:21:59;5b3bdda4df3b5d528894b84e63d969bd;a8dd26ca92ee7cb3e3c820858d7e79ad;946;SAS was presenting today at the #HR #Analytics Innovation Summit in Riyadh - Organized by #Maven our partner… https://t.co/rqMpy1yeZU;0;0;;;;;HR;Analytics;Maven;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
859418394566766592;2017-05-02 14:44:47;954f9de821db08764bc05ffe13fffeef;10e2202149fddc84a28534f28cc97e54;172;@USAFacts Thank you for providing some useful #BigData for #taxpayers about our #government.  #accountability #transparency #factsmatter;0;0;;;;;BigData;taxpayers;government;accountability;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
852473587420327936;2017-04-13 10:48:36;383224dc0458deefaa6ca33c3e8feabc;2a34d745440dc34ec831e80a0784af01;1922;Well, guess who just added Google Analytics and tracking codes on two of our websites? All this geeky stuff is very empowering 🙌🏼;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
852478874181128192;2017-04-13 11:09:36;383224dc0458deefaa6ca33c3e8feabc;2a34d745440dc34ec831e80a0784af01;1922;Even downloaded the Google Analytics app and started tracking my own behavior on our website. Totally geeking out today 😳;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846672341560119296;2017-03-28 10:36:31;b99132a119082c6128f34405ad30d63c;599c97ea4a5eb7174d6e961890252db1;251;"update your https://t.co/4sWAcit2e4 blog from desktop or mobile 
https://t.co/zXyd7Az01M";0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846664326928850944;2017-03-28 10:04:40;44150ab0f5e5c6fe268f6bdfd18a8d63;f115b48dfe06f7a53ddfcd2e9e333e8c;348;@GoCardlessEng Can you guys share why you went with PostgreSQL instead of MySQL?;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846596661044547584;2017-03-28 05:35:47;14455ee5cf69fa9f5748b563d760bab7;96d634a5ad072c636ac69438fe2c586e;190;Are you looking to successfully digitalise your enterprise? Get in touch to see if you qualify to attend the Annual… https://t.co/5sVyO20prJ;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
846405924428369920;2017-03-27 16:57:52;9f1b3be4a82b11d104e4ef7f7ccb1c19;7b9470a6b8469ad9ad6fa90ac11e5ed0;758;Useful Mobile Apps while traveling: https://t.co/2Uiyfb53Ln;0;0;;;;;;;;;en;dubai;;;United Arab Emirates;AE;Abu Dhabi, United Arab Emirates;00f24ae701a1207b;Abu Dhabi;admin;
844273084135804928;2017-03-21 19:42:43;d7bfe3a2edb3855f364d31d1d99d4ff5;c518194a3ba0db46ccbe891fd28f1a92;1157;Amazing evening at the @DubaiOpera tonight! @bbcproms first night. What a performance! Thank you #bbcproms #dubai https://t.co/8VrQuVskUD;0;0;;;;;bbcproms;dubai;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
841290253788991490;2017-03-13 14:10:01;0093b60488bf36c78bf3ea11362e69df;6888e0b6ef38e1bd67dcecf3474be6dc;102;@ArvindKejriwal : any answer for this or is Modiji to be blamed for the poor performance of #AAPtards in… https://t.co/e7sK3RlHJz;0;0;;;;;AAPtards;;;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
874836581349249025;2017-06-14 03:51:09;f438299177cc7396fd16b477c84c44e5;7afa4b4988a6183370b4284fcd9f9960;1861;Microsoft’s #PowerBI business analytics tool learns new tricks | https://t.co/noKCm6R57J #Microsoft #Visualisation… https://t.co/KdhzcWkX0S;0;0;;;;;PowerBI;Microsoft;Visualisation;;en;dubai;;;United Arab Emirates;AE;Dubai, United Arab Emirates;001907e868d06e24;Dubai;admin;
